Occupations,Gender,Boroughs,year,Salary,year_range,Salary_avg,Salary_year,Salary_county,Salary_gender,Salary_YearlyAvg
"Installation, maintenance, and repair occupations",Male,Richmond County,year2010,51855.0,year2010_2013,55484.0,43137.08333333333,57461.04166666667,43567.3,38968.7
"Installation, maintenance, and repair occupations",Male,Richmond County,year2011,58569.0,year2010_2013,55484.0,43137.08333333333,57461.04166666667,43567.3,39929.833333333336
"Installation, maintenance, and repair occupations",Male,Richmond County,year2012,61047.0,year2010_2013,55484.0,43137.08333333333,57461.04166666667,43567.3,48886.1
"Installation, maintenance, and repair occupations",Male,Richmond County,year2013,50465.0,year2010_2013,55484.0,43137.08333333333,57461.04166666667,43567.3,44763.7
"Installation, maintenance, and repair occupations",Male,Richmond County,year2014,51960.0,year2014_2016,53114.0,46043.099999999984,57461.04166666667,43567.3,46003.4
"Installation, maintenance, and repair occupations",Male,Richmond County,year2015,50727.0,year2014_2016,53114.0,46043.099999999984,57461.04166666667,43567.3,44439.2
"Installation, maintenance, and repair occupations",Male,Richmond County,year2016,56655.0,year2014_2016,53114.0,46043.099999999984,57461.04166666667,43567.3,47686.7
"Installation, maintenance, and repair occupations",Male,Richmond County,year2017,51764.0,year2017_2019,62037.66666666666,45657.71666666667,57461.04166666667,43567.3,46611.85
"Installation, maintenance, and repair occupations",Male,Richmond County,year2018,71429.0,year2017_2019,62037.66666666666,45657.71666666667,57461.04166666667,43567.3,45133.3
"Installation, maintenance, and repair occupations",Male,Richmond County,year2019,62920.0,year2017_2019,62037.66666666666,45657.71666666667,57461.04166666667,43567.3,45228.0
Production occupations,Male,Richmond County,year2010,46439.0,year2010_2013,41508.0,25762.35,37993.35,34238.3,25414.6
Production occupations,Male,Richmond County,year2011,44216.0,year2010_2013,41508.0,25762.35,37993.35,34238.3,24015.5
Production occupations,Male,Richmond County,year2012,39270.0,year2010_2013,41508.0,25762.35,37993.35,34238.3,26122.6
Production occupations,Male,Richmond County,year2013,36107.0,year2010_2013,41508.0,25762.35,37993.35,34238.3,27496.7
Production occupations,Male,Richmond County,year2014,51840.0,year2014_2016,56479.66666666666,26549.36666666665,37993.35,34238.3,24485.3
Production occupations,Male,Richmond County,year2015,51392.0,year2014_2016,56479.66666666666,26549.36666666665,37993.35,34238.3,26725.2
Production occupations,Male,Richmond County,year2016,66207.0,year2014_2016,56479.66666666666,26549.36666666665,37993.35,34238.3,28437.6
Production occupations,Male,Richmond County,year2017,47940.0,year2017_2019,46865.33333333334,32928.433333333334,37993.35,34238.3,31284.4
Production occupations,Male,Richmond County,year2018,50942.0,year2017_2019,46865.33333333334,32928.433333333334,37993.35,34238.3,34433.5
Production occupations,Male,Richmond County,year2019,41714.0,year2017_2019,46865.33333333334,32928.433333333334,37993.35,34238.3,33067.4
Transportation occupations,Male,Richmond County,year2010,49607.0,year2010_2013,49605.5,31203.675,39506.6,32800.62,30460.6
Transportation occupations,Male,Richmond County,year2011,60034.0,year2010_2013,49605.5,31203.675,39506.6,32800.62,33150.8
Transportation occupations,Male,Richmond County,year2012,46426.0,year2010_2013,49605.5,31203.675,39506.6,32800.62,31903.8
Transportation occupations,Male,Richmond County,year2013,42355.0,year2010_2013,49605.5,31203.675,39506.6,32800.62,29299.5
Transportation occupations,Male,Richmond County,year2014,32122.0,year2014_2016,44401.66666666666,32340.899999999998,39506.6,32800.62,30026.3
Transportation occupations,Male,Richmond County,year2015,50149.0,year2014_2016,44401.66666666666,32340.899999999998,39506.6,32800.62,33713.1
Transportation occupations,Male,Richmond County,year2016,50934.0,year2014_2016,44401.66666666666,32340.899999999998,39506.6,32800.62,33283.3
Transportation occupations,Male,Richmond County,year2017,45580.0,year2017_2019,47587.33333333334,36124.80000000002,39506.6,32800.62,35133.0
Transportation occupations,Male,Richmond County,year2018,50292.0,year2017_2019,47587.33333333334,36124.80000000002,39506.6,32800.62,36810.1
Transportation occupations,Male,Richmond County,year2019,46890.0,year2017_2019,47587.33333333334,36124.80000000002,39506.6,32800.62,36431.3
Material moving occupations,Male,Richmond County,year2010,52580.0,year2010_2013,48971.25,22560.483333333337,31737.566666666662,29003.72,22734.8
Material moving occupations,Male,Richmond County,year2011,71250.0,year2010_2013,48971.25,22560.483333333337,31737.566666666662,29003.72,24321.533333333333
Material moving occupations,Male,Richmond County,year2012,30155.0,year2010_2013,48971.25,22560.483333333337,31737.566666666662,29003.72,20068.6
Material moving occupations,Male,Richmond County,year2013,41900.0,year2010_2013,48971.25,22560.483333333337,31737.566666666662,29003.72,23117.0
Material moving occupations,Male,Richmond County,year2014,40300.0,year2014_2016,42043.333333333336,23119.133333333335,31737.566666666662,29003.72,22313.8
Material moving occupations,Male,Richmond County,year2015,44265.0,year2014_2016,42043.333333333336,23119.133333333335,31737.566666666662,29003.72,23291.2
Material moving occupations,Male,Richmond County,year2016,41565.0,year2014_2016,42043.333333333336,23119.133333333335,31737.566666666662,29003.72,23752.4
Material moving occupations,Male,Richmond County,year2017,46366.0,year2017_2019,49884.33333333334,25585.93333333333,31737.566666666662,29003.72,23755.0
Material moving occupations,Male,Richmond County,year2018,51711.0,year2017_2019,49884.33333333334,25585.93333333333,31737.566666666662,29003.72,26267.5
Material moving occupations,Male,Richmond County,year2019,51576.0,year2017_2019,49884.33333333334,25585.93333333333,31737.566666666662,29003.72,26735.3
Management occupations,Female,Richmond County,year2010,62268.0,year2010_2013,67988.75,70422.45,79288.9,69111.92,67094.8
Management occupations,Female,Richmond County,year2011,63364.0,year2010_2013,67988.75,70422.45,79288.9,69111.92,69115.9
Management occupations,Female,Richmond County,year2012,77804.0,year2010_2013,67988.75,70422.45,79288.9,69111.92,72026.5
Management occupations,Female,Richmond County,year2013,68519.0,year2010_2013,67988.75,70422.45,79288.9,69111.92,73452.6
Management occupations,Female,Richmond County,year2014,60985.0,year2014_2016,67439.0,73709.76666666666,79288.9,69111.92,71319.5
Management occupations,Female,Richmond County,year2015,67681.0,year2014_2016,67439.0,73709.76666666666,79288.9,69111.92,73571.9
Management occupations,Female,Richmond County,year2016,73651.0,year2014_2016,67439.0,73709.76666666666,79288.9,69111.92,76237.9
Management occupations,Female,Richmond County,year2017,73571.0,year2017_2019,75039.33333333331,81321.26666666668,79288.9,69111.92,77821.8
Management occupations,Female,Richmond County,year2018,69558.0,year2017_2019,75039.33333333331,81321.26666666668,79288.9,69111.92,80119.1
Management occupations,Female,Richmond County,year2019,81989.0,year2017_2019,75039.33333333331,81321.26666666668,79288.9,69111.92,86022.9
Business and financial operations occupations,Female,Richmond County,year2010,70219.0,year2010_2013,64786.0,65363.2,66475.15,63295.2,64536.3
Business and financial operations occupations,Female,Richmond County,year2011,62815.0,year2010_2013,64786.0,65363.2,66475.15,63295.2,64437.3
Business and financial operations occupations,Female,Richmond County,year2012,60777.0,year2010_2013,64786.0,65363.2,66475.15,63295.2,62463.1
Business and financial operations occupations,Female,Richmond County,year2013,65333.0,year2010_2013,64786.0,65363.2,66475.15,63295.2,70016.1
Business and financial operations occupations,Female,Richmond County,year2014,60120.0,year2014_2016,61714.33333333334,67663.93333333332,66475.15,63295.2,66972.5
Business and financial operations occupations,Female,Richmond County,year2015,65765.0,year2014_2016,61714.33333333334,67663.93333333332,66475.15,63295.2,68185.0
Business and financial operations occupations,Female,Richmond County,year2016,59258.0,year2014_2016,61714.33333333334,67663.93333333332,66475.15,63295.2,67834.3
Business and financial operations occupations,Female,Richmond County,year2017,55300.0,year2017_2019,58264.0,74765.93333333332,66475.15,63295.2,71643.8
Business and financial operations occupations,Female,Richmond County,year2018,59224.0,year2017_2019,58264.0,74765.93333333332,66475.15,63295.2,74160.2
Business and financial operations occupations,Female,Richmond County,year2019,60268.0,year2017_2019,58264.0,74765.93333333332,66475.15,63295.2,78493.8
Computer and mathematical occupations,Female,Richmond County,year2010,60992.0,year2010_2013,74078.0,70812.2,79444.4,71887.88,68448.1
Computer and mathematical occupations,Female,Richmond County,year2011,70775.0,year2010_2013,74078.0,70812.2,79444.4,71887.88,68393.6
Computer and mathematical occupations,Female,Richmond County,year2012,71383.0,year2010_2013,74078.0,70812.2,79444.4,71887.88,67254.8
Computer and mathematical occupations,Female,Richmond County,year2013,93162.0,year2010_2013,74078.0,70812.2,79444.4,71887.88,79152.3
Computer and mathematical occupations,Female,Richmond County,year2014,86284.0,year2014_2016,81527.0,75369.39999999998,79444.4,71887.88,77417.2
Computer and mathematical occupations,Female,Richmond County,year2015,80476.0,year2014_2016,81527.0,75369.39999999998,79444.4,71887.88,73205.0
Computer and mathematical occupations,Female,Richmond County,year2016,77821.0,year2014_2016,81527.0,75369.39999999998,79444.4,71887.88,75486.0
Computer and mathematical occupations,Female,Richmond County,year2017,101120.0,year2017_2019,80633.0,81843.89999999997,79444.4,71887.88,80663.1
Computer and mathematical occupations,Female,Richmond County,year2018,61473.0,year2017_2019,80633.0,81843.89999999997,79444.4,71887.88,82133.8
Computer and mathematical occupations,Female,Richmond County,year2019,79306.0,year2017_2019,80633.0,81843.89999999997,79444.4,71887.88,82734.8
Architecture and engineering occupations,Female,Richmond County,year2010,56889.0,year2010_2013,46682.33333333334,61062.18333333335,71374.64166666668,63057.53666666667,57705.3
Architecture and engineering occupations,Female,Richmond County,year2011,40869.0,year2010_2013,46682.33333333334,61062.18333333335,71374.64166666668,63057.53666666667,59233.7
Architecture and engineering occupations,Female,Richmond County,year2012,42289.0,year2010_2013,46682.33333333334,61062.18333333335,71374.64166666668,63057.53666666667,67040.0
Architecture and engineering occupations,Female,Richmond County,year2013,46682.33333333334,year2010_2013,46682.33333333334,61062.18333333335,71374.64166666668,63057.53666666667,60269.73333333334
Architecture and engineering occupations,Female,Richmond County,year2014,67867.0,year2014_2016,78974.0,69758.20000000001,71374.64166666668,63057.53666666667,70454.1
Architecture and engineering occupations,Female,Richmond County,year2015,78974.0,year2014_2016,78974.0,69758.20000000001,71374.64166666668,63057.53666666667,69207.8
Architecture and engineering occupations,Female,Richmond County,year2016,90081.0,year2014_2016,78974.0,69758.20000000001,71374.64166666668,63057.53666666667,69612.7
Architecture and engineering occupations,Female,Richmond County,year2017,80677.5,year2017_2019,80677.5,74832.61666666667,71374.64166666668,63057.53666666667,72242.45
Architecture and engineering occupations,Female,Richmond County,year2018,94345.0,year2017_2019,80677.5,74832.61666666667,71374.64166666668,63057.53666666667,77308.4
Architecture and engineering occupations,Female,Richmond County,year2019,67010.0,year2017_2019,80677.5,74832.61666666667,71374.64166666668,63057.53666666667,74947.0
"Life, physical, and social science occupations",Female,Richmond County,year2010,82988.0,year2010_2013,69362.5,60559.25,75635.5,57538.16,61535.8
"Life, physical, and social science occupations",Female,Richmond County,year2011,70635.0,year2010_2013,69362.5,60559.25,75635.5,57538.16,57386.6
"Life, physical, and social science occupations",Female,Richmond County,year2012,47119.0,year2010_2013,69362.5,60559.25,75635.5,57538.16,57263.3
"Life, physical, and social science occupations",Female,Richmond County,year2013,76708.0,year2010_2013,69362.5,60559.25,75635.5,57538.16,66051.3
"Life, physical, and social science occupations",Female,Richmond County,year2014,52167.0,year2014_2016,60083.33333333334,57284.39999999998,75635.5,57538.16,52731.0
"Life, physical, and social science occupations",Female,Richmond County,year2015,71389.0,year2014_2016,60083.33333333334,57284.39999999998,75635.5,57538.16,59742.6
"Life, physical, and social science occupations",Female,Richmond County,year2016,56694.0,year2014_2016,60083.33333333334,57284.39999999998,75635.5,57538.16,59379.6
"Life, physical, and social science occupations",Female,Richmond County,year2017,67472.0,year2017_2019,68989.66666666669,71285.76666666668,75635.5,57538.16,67315.7
"Life, physical, and social science occupations",Female,Richmond County,year2018,68099.0,year2017_2019,68989.66666666669,71285.76666666668,75635.5,57538.16,74664.8
"Life, physical, and social science occupations",Female,Richmond County,year2019,71398.0,year2017_2019,68989.66666666669,71285.76666666668,75635.5,57538.16,71876.8
Community and social service occupations,Female,Richmond County,year2010,46311.0,year2010_2013,46842.5,42134.725,46219.8,45007.54,41639.0
Community and social service occupations,Female,Richmond County,year2011,50597.0,year2010_2013,46842.5,42134.725,46219.8,45007.54,41780.7
